,Domain,Verdict,Entropy,Vowel,Consonant,Length,VN,VowelConsRatio,EntropyLength,CountNum,ngram2ScoreLegit,ngram3ScoreLegit,ngram4ScoreLegit,ngram5ScoreLegit,ngramTotalScoreLegit,ngram2ScoreDGA,ngram3ScoreDGA,ngram4ScoreDGA,ngram5ScoreDGA,ngramTotalScoreDGA
2922,webhose.io,legit,2.52164,3,4,7,0,0.75,0.36023,0,1,0,0,0,1,1,0,0,0,1
2773,cedarnews.net,legit,2.9477,3,6,9,0,0.5,0.32752,0,2,0,0,0,2,4,0,0,0,4
3552,uayuzlrmtn.com,dga,3.12193,3,7,10,1,0.42857,0.31219,0,0,0,0,0,0,0,0,0,0,0
886,hostinger.com,legit,3.16993,3,6,9,0,0.5,0.35221,0,5,0,0,0,5,5,1,0,0,6
3020,ccncflladeaoaaec.com,dga,2.75,7,9,16,1,0.77778,0.17188,0,2,0,0,0,2,4,0,0,0,4
1058,kratkoe.com,legit,2.52164,3,4,7,0,0.75,0.36023,0,2,0,0,0,2,2,0,0,0,2
397,spiegel.de,legit,2.52164,3,4,7,0,0.75,0.36023,0,2,0,0,0,2,2,0,0,0,2
2520,aaoisocykyueukaq.org,dga,3.20282,9,7,16,1,1.28571,0.20018,0,0,0,0,0,0,1,0,0,0,1
2263,amikompurwokerto.ac.id,legit,3.57662,8,10,19,0,0.8,0.18824,0,4,0,0,0,4,5,0,0,0,5
4043,centraldopilates.blogspot.com.br,legit,3.8404,9,18,29,0,0.5,0.13243,0,12,3,1,0,16,9,5,1,0,15
3619,iyrukkhmrs.com,dga,2.92193,2,8,10,1,0.25,0.29219,0,0,0,0,0,0,0,0,0,0,0
2005,16afirmn7nm0y2ixmpg.ddns.net,dga,4.02206,3,15,24,1,0.2,0.16759,5,2,1,0,0,3,4,3,3,2,12
376,residentadvisor.net,legit,3.24022,6,9,15,0,0.66667,0.21601,0,6,1,0,0,7,8,2,0,0,10
560,s.ytimg.com,legit,2.80735,1,5,7,0,0.2,0.40105,0,2,0,0,0,2,1,0,0,0,1
3853,mkqmwgb.tv,dga,2.52164,0,7,7,1,0.0,0.36023,0,0,0,0,0,0,0,0,0,0,0
471,click.linksynergy.com,legit,3.38158,3,13,17,0,0.23077,0.19892,0,4,0,0,0,4,4,0,0,0,4
2410,greatlittleminds.com,legit,3.32782,5,11,16,0,0.45455,0.20799,0,8,0,0,0,8,9,0,0,0,9
2007,fuivinrotev.ddns.net,dga,3.5,5,10,16,1,0.5,0.21875,0,5,1,0,0,6,6,3,2,1,12
3528,bajwrcn.cc,dga,2.80735,1,6,7,1,0.16667,0.40105,0,0,0,0,0,0,0,0,0,0,0
3750,tyrybaeklq.com,dga,3.12193,2,8,10,1,0.25,0.31219,0,0,0,0,0,0,0,0,0,0,0
2841,sorisadas.com,legit,2.41938,4,5,9,0,0.8,0.26882,0,1,0,0,0,1,4,1,0,0,5
509,zazzle.com,legit,1.79248,2,4,6,0,0.5,0.29875,0,1,0,0,0,1,1,0,0,0,1
2950,mefsyiffeltl.pw,dga,2.85539,3,9,12,1,0.33333,0.23795,0,0,0,0,0,0,1,0,0,0,1
746,raspberrypi.org,legit,2.84535,3,8,11,0,0.375,0.25867,0,3,0,0,0,3,4,0,0,0,4
3845,nolierivi.ddns.net,dga,3.18201,5,8,14,1,0.625,0.22729,0,4,1,0,0,5,6,5,3,2,16
2377,emotions.space,legit,2.75,4,4,8,0,1.0,0.34375,0,2,0,0,0,2,4,2,1,0,7
1669,buyleadcraft.com,legit,3.4183,4,8,12,0,0.5,0.28486,0,5,0,0,0,5,3,0,0,0,3
622,discord.me,legit,2.52164,2,5,7,0,0.4,0.36023,0,1,0,0,0,1,3,0,0,0,3
542,connect.facebook.net,legit,3.15564,6,9,16,0,0.66667,0.19723,0,4,1,0,0,5,6,1,0,0,7
742,bitcointalk.org,legit,3.0958,4,7,11,0,0.57143,0.28144,0,4,0,0,0,4,4,0,0,0,4
4999,portinhola.com.br,legit,3.46772,5,8,14,0,0.625,0.24769,0,4,2,1,0,7,6,2,2,0,10
1902,birdwatching-bliss.com,legit,3.68354,4,13,18,0,0.30769,0.20464,0,3,0,0,0,3,3,1,0,0,4
237,instructables.com,legit,3.39275,4,9,13,0,0.44444,0.26098,0,5,0,0,0,5,6,0,0,0,6
3873,qdniodse.tv,dga,2.75,3,5,8,1,0.6,0.34375,0,3,0,0,0,3,3,0,0,0,3
3060,cifucghvx.ug,dga,2.9477,2,7,9,1,0.28571,0.32752,0,0,0,0,0,0,0,0,0,0,0
2034,skytat.fi,legit,2.25163,1,5,6,0,0.2,0.37527,0,2,0,0,0,2,2,0,0,0,2
4948,vardisc.com,legit,2.80735,2,5,7,0,0.4,0.40105,0,0,0,0,0,0,2,0,0,0,2
1598,ywznusiym.com,dga,2.9477,2,7,9,1,0.28571,0.32752,0,1,0,0,0,1,1,0,0,0,1
662,poetryfoundation.org,legit,3.45282,7,9,16,0,0.77778,0.2158,0,4,0,0,0,4,5,3,2,1,11
2752,dvcpwsoqrphjan.com,dga,3.6645,2,12,14,1,0.16667,0.26175,0,0,0,0,0,0,1,0,0,0,1
3002,gameclub.com,legit,3.0,3,5,8,0,0.6,0.375,0,1,0,0,0,1,2,0,0,0,2
3476,movgkvsmlvlmwwj.com,dga,3.00624,1,14,15,1,0.07143,0.20042,0,0,0,0,0,0,0,0,0,0,0
3195,11qqmm.com,legit,1.58496,0,4,6,0,0.0,0.26416,2,0,0,0,0,0,0,0,0,0,0
2867,quodvenialiumnon.com,dga,3.32782,8,8,16,1,1.0,0.20799,0,3,0,0,0,3,4,0,0,0,4
908,lh5.ggpht.com,legit,2.72548,0,7,9,0,0.0,0.30283,1,0,0,0,0,0,0,0,0,0,0
4281,gadyros.com,dga,2.80735,2,5,7,1,0.4,0.40105,0,2,1,0,0,3,0,0,0,0,0
2694,kutensypalw.jp,dga,3.45943,3,8,11,1,0.375,0.31449,0,2,0,0,0,2,3,0,0,0,3
2202,pondliner.com,legit,2.9477,3,6,9,0,0.5,0.32752,0,4,0,0,0,4,5,1,0,0,6
2905,jav-hq.com,legit,2.58496,1,4,6,0,0.25,0.43083,0,0,0,0,0,0,0,0,0,0,0
2577,robertszewczyk.com,legit,3.37878,3,11,14,0,0.27273,0.24134,0,2,0,0,0,2,2,0,0,0,2
2207,qlepjuhncxldssrw.eu,dga,3.75,2,14,16,1,0.14286,0.23438,0,2,0,0,0,2,1,0,0,0,1
778,cse.google.com,legit,2.72193,4,5,10,0,0.8,0.27219,0,4,5,4,3,16,2,0,0,0,2
4022,ijmvhvphsdujcu.net,dga,3.23593,3,11,14,1,0.27273,0.23114,0,0,0,0,0,0,0,0,0,0,0
3639,mirputeshestvij.ru,legit,3.37356,5,10,15,0,0.5,0.2249,0,4,0,0,0,4,4,1,0,0,5
2625,pointblank.ru,legit,3.12193,3,7,10,0,0.42857,0.31219,0,2,0,0,0,2,3,0,0,0,3
2769,wesomoql.ru,dga,2.75,3,5,8,1,0.6,0.34375,0,1,0,0,0,1,2,0,0,0,2
1158,lyryjuj.com,dga,2.23593,1,6,7,1,0.16667,0.31942,0,0,0,0,0,0,0,0,0,0,0
3342,gaysexhd.net,legit,3.0,2,6,8,0,0.33333,0.375,0,1,0,0,0,1,1,0,0,0,1
996,vr.google.com,legit,2.72548,3,5,9,0,0.6,0.30283,0,2,5,4,3,14,1,0,0,0,1
4397,r8zo78xd3igvc6pkwc.com,dga,3.9477,2,11,18,1,0.18182,0.21932,5,0,0,0,0,0,0,0,0,0,0
4725,inser-robotica.com,legit,3.37878,6,7,14,0,0.85714,0.24134,0,6,1,0,0,7,7,2,1,0,10
4307,odinstal.de,legit,3.0,3,5,8,0,0.6,0.375,0,3,0,0,0,3,4,0,0,0,4
2223,e0a4eg6sekec.org,dga,2.9183,5,4,12,1,1.25,0.24319,3,1,0,0,0,1,2,0,0,0,2
3526,bvskdp.com.gt,dga,3.32193,1,8,10,1,0.125,0.33219,0,3,2,1,0,6,2,2,1,0,5
4618,tvoertiviklrlnj.biz,dga,3.24022,4,11,15,1,0.36364,0.21601,0,2,0,0,0,2,2,0,0,0,2
777,in.linkedin.com,legit,2.59491,4,6,11,0,0.66667,0.2359,0,3,0,0,0,3,2,0,0,0,2
3411,mariabellawhittemore.net,dga,3.34644,9,11,20,1,0.81818,0.16732,0,3,0,0,0,3,11,0,0,0,11
1922,isurveyworld.com,legit,3.4183,4,8,12,0,0.5,0.28486,0,0,0,0,0,0,4,0,0,0,4
4849,matrixhomecare.com,legit,3.23593,6,8,14,0,0.75,0.23114,0,3,0,0,0,3,8,0,0,0,8
4328,procredit.com,legit,2.9477,3,6,9,0,0.5,0.32752,0,5,1,0,0,6,3,1,0,0,4
1135,mddkfrghmfmojorwgxgmjfiwslvw.net,dga,3.72647,3,25,28,1,0.12,0.13309,0,0,0,0,0,0,2,0,0,0,2
3311,hpcfhnbduy.com,dga,3.12193,1,9,10,1,0.11111,0.31219,0,0,0,0,0,0,0,0,0,0,0
692,coinmarketcap.com,legit,3.39275,5,8,13,0,0.625,0.26098,0,4,0,0,0,4,6,0,0,0,6
2573,fuelworks.net,legit,3.16993,3,6,9,0,0.5,0.35221,0,0,0,0,0,0,2,0,0,0,2
4642,avlind.ir,legit,2.58496,2,4,6,0,0.5,0.43083,0,2,0,0,0,2,2,0,0,0,2
2807,heaven-club.com,legit,3.27761,4,6,11,0,0.66667,0.29796,0,2,0,0,0,2,3,0,0,0,3
4167,qhysbhgjokwhqblf.eu,dga,3.45282,1,15,16,1,0.06667,0.2158,0,0,0,0,0,0,0,0,0,0,0
895,technorati.com,legit,3.12193,4,6,10,0,0.66667,0.31219,0,4,0,0,0,4,6,1,0,0,7
4665,stodvwmb.com,dga,3.0,1,7,8,1,0.14286,0.375,0,1,0,0,0,1,1,0,0,0,1
722,itchyfeetonthecheap.com,legit,3.2211,7,12,19,0,0.58333,0.16953,0,4,0,0,0,4,5,0,0,0,5
3824,onconet.ru,legit,2.23593,3,4,7,0,0.75,0.31942,0,2,1,0,0,3,4,2,0,0,6
37,creativecommons.org,legit,3.37356,6,9,15,0,0.66667,0.2249,0,7,1,0,0,8,10,2,0,0,12
568,artsandculture.google.com,legit,3.63041,8,12,21,0,0.66667,0.17288,0,4,5,4,3,16,5,2,0,0,7
2457,uowslaiq.net,dga,3.0,4,4,8,1,1.0,0.375,0,0,0,0,0,0,1,0,0,0,1
1423,proficosmetics.ru,legit,3.23593,5,9,14,0,0.55556,0.23114,0,6,2,0,0,8,4,1,0,0,5
594,hostgator.com,legit,2.72548,3,6,9,0,0.5,0.30283,0,2,0,0,0,2,3,0,0,0,3
1012,gorisdumagw.com,dga,3.27761,4,7,11,1,0.57143,0.29796,0,1,0,0,0,1,4,1,0,0,5
3063,maximoebel.de,legit,2.92193,5,5,10,0,1.0,0.29219,0,1,0,0,0,1,3,0,0,0,3
1921,seojupla.ru,dga,3.0,4,4,8,1,1.0,0.375,0,2,0,0,0,2,2,0,0,0,2
3200,jeyashriskitchen.com,legit,3.5,5,11,16,0,0.45455,0.21875,0,1,0,0,0,1,5,1,0,0,6
3748,leadsoneclick.com,legit,3.2389,5,8,13,0,0.625,0.24915,0,7,0,0,0,7,6,1,0,0,7
3382,obseques-infos.com,legit,3.18201,6,7,14,0,0.85714,0.22729,0,3,0,0,0,3,3,0,0,0,3
3459,mandarinaduck.co.kr,legit,3.32782,6,9,16,0,0.66667,0.20799,0,5,1,0,0,6,7,3,0,0,10
4606,iloldytt.cc,legit,2.5,2,6,8,0,0.33333,0.3125,0,1,0,0,0,1,0,0,0,0,0
680,yoursite.com,legit,3.0,4,4,8,0,1.0,0.375,0,2,0,0,0,2,3,0,0,0,3
2447,afvv.com.jm,dga,2.75,2,5,8,1,0.4,0.34375,0,2,2,1,0,5,2,2,1,0,5
4151,julyservices.com,legit,3.25163,4,8,12,0,0.5,0.27097,0,5,2,1,1,9,5,2,1,0,8
2524,zephyrre.com,legit,2.5,2,6,8,0,0.33333,0.3125,0,1,0,0,0,1,1,0,0,0,1
1044,rucpfytj.cc,dga,3.0,1,7,8,1,0.14286,0.375,0,0,0,0,0,0,0,0,0,0,0
2681,essechristiusquephonevi.com,dga,3.44726,10,13,23,1,0.76923,0.14988,0,6,0,0,0,6,9,4,0,2,15
318,samsung.com,legit,2.52164,2,5,7,0,0.4,0.36023,0,1,0,0,0,1,2,0,0,0,2
2719,jnekwgdcbdcu.ru,dga,3.25163,2,10,12,1,0.2,0.27097,0,0,0,0,0,0,1,0,0,0,1
822,xbox.com,legit,1.5,1,3,4,0,0.33333,0.375,0,0,0,0,0,0,0,0,0,0,0
248,newyorker.com,legit,2.72548,3,6,9,0,0.5,0.30283,0,1,0,0,0,1,3,0,0,0,3
133,docs.microsoft.com,legit,3.18201,4,9,14,0,0.44444,0.22729,0,7,8,7,6,28,2,0,0,0,2
3911,libramemoria.com,legit,2.9183,6,6,12,0,1.0,0.24319,0,3,0,0,0,3,5,0,0,0,5
4346,deskeco.com,legit,2.52164,3,4,7,0,0.75,0.36023,0,2,0,0,0,2,4,0,0,0,4
2290,roymall.jp,legit,2.52164,2,5,7,0,0.4,0.36023,0,2,0,0,0,2,1,0,0,0,1
4149,mirrorwellfinanceconcern.com,dga,3.27206,8,16,24,1,0.5,0.13634,0,7,1,0,0,8,10,3,1,0,14
595,google.gr,legit,1.9183,3,3,6,0,1.0,0.31972,0,2,4,3,2,11,1,0,0,0,1
4327,xpee.com,legit,1.5,2,2,4,0,1.0,0.375,0,0,0,0,0,0,0,0,0,0,0
3542,jacquelinepettigrew.net,dga,3.61635,8,11,19,1,0.72727,0.19033,0,4,0,0,0,4,7,1,0,0,8
2180,phgightfaek.dyndns.org,dga,3.72548,3,14,18,1,0.21429,0.20697,0,2,1,0,0,3,4,3,4,3,14
991,buzzsprout.com,legit,2.92193,3,7,10,0,0.42857,0.29219,0,3,1,0,0,4,0,1,0,0,1
371,photos.app.goo.gl,legit,2.75343,5,7,14,0,0.71429,0.19667,0,6,4,2,0,12,0,0,0,0,0
2997,itshopmall.com,legit,3.12193,3,7,10,0,0.42857,0.31219,0,1,0,0,0,1,2,0,0,0,2
3810,fcye2tiajuana.blogspot.mx,legit,4.06148,8,12,22,0,0.66667,0.18461,1,2,0,0,0,2,2,0,0,0,2
458,heise.de,legit,1.92193,3,2,5,0,1.5,0.38439,0,1,0,0,0,1,2,0,0,0,2
1627,icdlist.com,legit,2.52164,2,5,7,0,0.4,0.36023,0,4,0,0,0,4,3,1,0,0,4
3444,magovef.info,dga,2.80735,3,4,7,1,0.75,0.40105,0,1,0,0,0,1,2,1,0,0,3
2485,ccsuniversity.ac.in,legit,3.45282,5,10,16,0,0.5,0.2158,0,2,0,0,0,2,7,2,0,0,9
2089,volyruk.com,dga,2.80735,2,5,7,1,0.4,0.40105,0,0,0,0,0,0,0,0,0,0,0
3865,patternseparatetellrushslice.com,dga,3.35631,10,18,28,1,0.55556,0.11987,0,9,1,0,0,10,11,3,0,0,14
3383,papacasredimuntquamquil.com,dga,3.62118,10,13,23,1,0.76923,0.15744,0,5,0,0,0,5,6,0,0,0,6
3319,deasarms.sk,legit,2.5,3,5,8,0,0.6,0.3125,0,1,0,0,0,1,4,0,0,0,4
1258,yourtgirls.com,legit,3.12193,3,7,10,0,0.42857,0.31219,0,1,0,0,0,1,0,0,0,0,0
4994,huwexewoi.ddns.net,dga,3.37878,5,8,14,1,0.625,0.24134,0,2,1,0,0,3,4,4,3,2,13
3492,mon-bagage-cabine.com,legit,3.21953,7,8,17,0,0.875,0.18938,0,3,1,0,0,4,5,1,0,0,6
189,buzzfeed.com,legit,2.5,3,5,8,0,0.6,0.3125,0,1,0,0,0,1,1,0,0,0,1
2847,truli.com,legit,2.32193,2,3,5,0,0.66667,0.46439,0,1,0,0,0,1,0,0,0,0,0
1350,vgyvwxcbvd.com,dga,2.84644,0,10,10,1,0.0,0.28464,0,0,0,0,0,0,0,0,0,0,0
486,business.facebook.com,legit,3.45482,7,9,17,0,0.77778,0.20322,0,6,0,0,0,6,6,2,0,0,8
4407,mvgjmpkparc0et5xsdwturs.ddns.net,dga,4.18201,3,22,28,1,0.13636,0.14936,2,3,1,0,0,4,6,4,3,2,15
2641,1v5d56clsd1hg4sv1fg.ddns.net,dga,3.60539,0,16,24,1,0.0,0.15022,7,2,1,0,0,3,4,3,3,2,12
3815,zkoal.us,dga,2.32193,2,3,5,1,0.66667,0.46439,0,0,0,0,0,0,0,0,0,0,0
2462,mdfdladncdbdadnf.com,dga,2.65564,2,14,16,1,0.14286,0.16598,0,3,0,0,0,3,2,0,0,0,2
4647,kangnaiguanfang.tmall.com,legit,3.13686,7,13,21,0,0.53846,0.14937,0,2,0,0,0,2,2,0,0,0,2
3168,bunkyodojoy.com,legit,2.84535,4,7,11,0,0.57143,0.25867,0,0,0,0,0,0,0,0,0,0,0
633,redhat.com,legit,2.58496,2,4,6,0,0.5,0.43083,0,3,0,0,0,3,3,0,0,0,3
2115,qjxqlbqjughpsbxx.eu,dga,3.15564,1,15,16,1,0.06667,0.19723,0,0,0,0,0,0,0,0,0,0,0
4237,sepermuta.es,legit,2.9477,4,5,9,0,0.8,0.32752,0,3,0,0,0,3,3,0,0,0,3
1196,southcause.net,dga,2.92193,5,5,10,1,1.0,0.29219,0,3,0,0,0,3,2,0,0,0,2
2805,janbari.com,legit,2.52164,3,4,7,0,0.75,0.36023,0,0,0,0,0,0,3,0,0,0,3
2167,emuxoymhqnganppxid.com,dga,3.72548,5,13,18,1,0.38462,0.20697,0,1,0,0,0,1,2,0,0,0,2
882,logitech.com,legit,3.0,3,5,8,0,0.6,0.375,0,2,0,0,0,2,3,0,0,0,3
357,deviantart.com,legit,2.92193,4,6,10,0,0.66667,0.29219,0,2,0,0,0,2,4,0,0,0,4
4322,gbwuqshylsahod.com,dga,3.52164,3,11,14,1,0.27273,0.25155,0,0,0,0,0,0,0,0,0,0,0
2965,kwkgutachten.de,legit,3.25163,3,9,12,0,0.33333,0.27097,0,3,0,0,0,3,4,0,0,0,4
177,thenextweb.com,legit,2.64644,3,7,10,0,0.42857,0.26464,0,1,0,0,0,1,2,0,0,0,2
1370,crushthecpaexam.com,legit,3.37356,5,10,15,0,0.5,0.2249,0,3,0,0,0,3,2,0,0,0,2
1087,dyaphokdtinmoiuab.su,dga,3.61687,7,10,17,1,0.7,0.21276,0,3,0,0,0,3,2,0,0,0,2
2621,pornoverdose.com,legit,2.85539,5,7,12,0,0.71429,0.23795,0,2,0,0,0,2,4,2,0,0,6
3404,swiftiostutorials.com,legit,3.13072,7,10,17,0,0.7,0.18416,0,2,0,0,0,2,4,1,0,0,5
3767,conpdepadel.com,legit,2.91398,4,7,11,0,0.57143,0.26491,0,3,1,0,0,4,4,1,0,0,5
3557,absolit.de,legit,2.80735,3,4,7,0,0.75,0.40105,0,1,0,0,0,1,1,0,0,0,1
4890,boogspace.com,legit,2.9477,4,5,9,0,0.8,0.32752,0,2,1,0,0,3,2,0,0,0,2
818,google.pl,legit,1.9183,3,3,6,0,1.0,0.31972,0,2,4,3,2,11,1,0,0,0,1
469,producthunt.com,legit,3.0958,3,8,11,0,0.375,0.28144,0,3,2,1,0,6,0,1,0,0,1
31,t.co,legit,0.0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2288,ofqwvtzsc.tv,dga,3.16993,1,8,9,1,0.125,0.35221,0,1,0,0,0,1,0,0,0,0,0
1637,concardis.com,legit,2.9477,3,6,9,0,0.5,0.32752,0,2,1,0,0,3,5,1,0,0,6
671,zalo.me,legit,2.0,2,2,4,0,1.0,0.5,0,1,0,0,0,1,0,0,0,0,0
4227,forgetletter.net,dga,2.62581,4,8,12,1,0.5,0.21882,0,4,0,0,0,4,6,1,0,0,7
3806,pwmngzxkee.com,dga,3.12193,2,8,10,1,0.25,0.31219,0,0,0,0,0,0,0,0,0,0,0
1798,shixon.blog.ir,legit,3.27761,3,7,11,0,0.42857,0.29796,0,2,0,0,0,2,1,0,0,0,1
2181,ibsys.com,legit,1.92193,1,4,5,0,0.25,0.38439,0,0,0,0,0,0,0,0,0,0,0
1850,avfve51buj56mxb38iqavjupxh14cwdxkrnu.com,dga,4.49591,7,21,36,1,0.33333,0.12489,8,0,0,0,0,0,1,0,0,0,1
3935,girmupqi.ru,dga,2.75,3,5,8,1,0.6,0.34375,0,0,0,0,0,0,0,0,0,0,0
3702,tokapp.com,legit,2.25163,2,4,6,0,0.5,0.37527,0,2,2,0,0,4,0,0,0,0,0
4861,agitequremissionemlutp.com,dga,3.66353,10,12,22,1,0.83333,0.16652,0,4,0,0,0,4,9,2,0,0,11
3759,cwkkulsrulxydvyt.eu,dga,3.5,2,14,16,1,0.14286,0.21875,0,0,0,0,0,0,0,0,0,0,0
695,cambridge.org,legit,3.16993,3,6,9,0,0.5,0.35221,0,2,1,0,0,3,4,0,0,0,4
2622,dumlupinar.edu.tr,legit,3.32486,6,7,14,0,0.85714,0.23749,0,3,0,0,0,3,3,0,0,0,3
1113,juxujtrqufep.org,dga,3.02206,4,8,12,1,0.5,0.25184,0,0,0,0,0,0,0,0,0,0,0
1054,dekurk.nl,legit,2.25163,2,4,6,0,0.5,0.37527,0,0,0,0,0,0,1,0,0,0,1
875,fbi.gov,legit,1.58496,1,2,3,0,0.5,0.52832,0,0,0,0,0,0,0,0,0,0,0
1621,winkeler-bau.de,legit,3.4183,5,6,12,0,0.83333,0.28486,0,3,0,0,0,3,4,0,0,0,4
3643,daneagan.com,legit,2.15564,4,4,8,0,1.0,0.26946,0,1,0,0,0,1,3,0,0,0,3
2388,gqwm4u8ecukm.top,dga,3.25163,3,7,12,1,0.42857,0.27097,2,0,0,0,0,0,1,0,0,0,1
3295,sportsdoctor.eu,dga,2.68872,3,9,12,1,0.33333,0.22406,0,0,0,0,0,0,1,0,0,0,1
3620,wilhelminaphilomena.net,dga,3.2211,8,11,19,1,0.72727,0.16953,0,5,0,0,0,5,5,0,0,0,5
3546,paronoseuangsua.com,dga,3.05656,8,7,15,1,1.14286,0.20377,0,3,0,0,0,3,5,0,0,0,5
4194,freedownloadnewa.com,legit,3.07782,7,9,16,0,0.77778,0.19236,0,5,0,0,0,5,4,0,0,0,4
572,sciencedaily.com,legit,3.08496,5,7,12,0,0.71429,0.25708,0,3,0,0,0,3,3,1,1,0,5
4161,navinavi-mortgage.com,legit,3.33718,7,9,17,0,0.77778,0.1963,0,2,1,0,0,3,3,0,0,0,3
3785,myschoolapps.com,legit,3.08496,3,9,12,0,0.33333,0.25708,0,3,1,0,0,4,1,0,1,0,2
3624,pro-techsuspension.com,legit,3.46132,6,11,18,0,0.54545,0.1923,0,6,1,0,0,7,7,2,0,0,9
1075,volcanodiscovery.com,legit,3.45282,6,10,16,0,0.6,0.2158,0,2,0,0,0,2,6,2,0,0,8
4931,molino-blanco.com,legit,3.02699,5,7,13,0,0.71429,0.23285,0,3,0,0,0,3,4,0,0,0,4
2162,chasemeladies.blogspot.com,legit,3.75444,8,13,22,0,0.61538,0.17066,0,5,0,0,0,5,6,1,0,0,7
755,code.visualstudio.com,legit,3.49923,8,8,17,0,1.0,0.20584,0,3,0,0,0,3,5,0,0,0,5
506,smugmug.com,legit,1.95021,2,5,7,0,0.4,0.2786,0,0,0,0,0,0,0,0,0,0,0
3127,envlybcjdtvtrmarl.net,dga,3.61687,2,15,17,1,0.13333,0.21276,0,2,0,0,0,2,3,0,0,0,3
1554,dsfoy8vf44er5ydg3w.net,dga,3.72548,2,11,18,1,0.18182,0.20697,5,2,0,0,0,2,1,0,0,0,1
346,dl.dropbox.com,legit,2.92193,2,7,10,0,0.28571,0.29219,0,2,0,0,0,2,1,0,0,0,1
3786,dlcfemldkmfdcdbc.website,dga,2.82782,1,15,16,1,0.06667,0.17674,0,1,0,0,0,1,1,0,0,0,1
1182,qwqcawaoyo6g.org,dga,2.9183,4,7,12,1,0.57143,0.24319,1,0,0,0,0,0,1,0,0,0,1
1357,ugysyku8ewaw.org,dga,3.08496,4,7,12,1,0.57143,0.25708,1,0,0,0,0,0,0,0,0,0,0
935,news.harvard.edu,legit,3.25163,3,8,12,0,0.375,0.27097,0,1,0,0,0,1,2,0,0,0,2
3987,b28jqcwi15a57nzjzbtbuhqg43breyc19euev.biz,dga,4.48635,7,20,37,1,0.35,0.12125,10,1,0,0,0,1,1,0,0,0,1
2431,modusbodyjewellery.com,legit,3.46132,6,12,18,0,0.5,0.1923,0,3,0,0,0,3,3,0,0,0,3
4132,dougstetar.ca,legit,3.12193,4,6,10,0,0.66667,0.31219,0,4,0,0,0,4,5,0,0,0,5
879,nejm.org,legit,2.0,1,3,4,0,0.33333,0.5,0,0,0,0,0,0,1,0,0,0,1
852,humblebundle.com,legit,2.9183,4,8,12,0,0.5,0.24319,0,1,0,0,0,1,2,0,0,0,2
4278,batarabia.com,legit,2.05881,5,4,9,0,1.25,0.22876,0,3,0,0,0,3,4,0,0,0,4
4601,szanjuntrack.com,legit,3.25163,3,9,12,0,0.33333,0.27097,0,2,0,0,0,2,3,1,0,0,4
2407,zaask.es,legit,1.92193,2,3,5,0,0.66667,0.38439,0,0,0,0,0,0,1,0,0,0,1
3144,spiderfan.org,legit,3.16993,3,6,9,0,0.5,0.35221,0,2,0,0,0,2,3,0,0,0,3
2425,jelapoio.com.br,legit,3.18872,6,5,12,0,1.2,0.26573,0,3,2,1,0,6,4,2,1,0,7
3010,abeefkecdbbeffdb.com,dga,2.57782,5,11,16,1,0.45455,0.16111,0,1,0,0,0,1,2,0,0,0,2
819,seroundtable.com,legit,3.4183,5,7,12,0,0.71429,0.28486,0,6,1,0,0,7,5,1,0,0,6
1858,swhwvwyhyodnwlte.eu,dga,3.25,2,14,16,1,0.14286,0.20312,0,2,0,0,0,2,2,0,0,0,2
2839,fqbivclbinlnuoirxsrodlxkozswl.org,dga,3.90937,7,22,29,1,0.31818,0.13481,0,2,1,0,0,3,1,1,0,0,2
1712,usuautemomministerio.com,dga,3.20869,11,9,20,1,1.22222,0.16043,0,6,0,0,0,6,11,3,0,0,14
4268,kvofstiyikfbttygo.net,dga,3.21953,4,13,17,1,0.30769,0.18938,0,3,0,0,0,3,2,0,0,0,2
4983,mzk.koszalin.pl,legit,3.25163,3,8,12,0,0.375,0.27097,0,2,0,0,0,2,1,0,0,0,1
4480,tndte.com,legit,1.92193,1,4,5,0,0.25,0.38439,0,1,0,0,0,1,2,0,0,0,2
3578,pdaejuhqzp.com,dga,3.12193,3,7,10,1,0.42857,0.31219,0,0,0,0,0,0,0,0,0,0,0
3573,lttyxrvdhtggdyuct.cc,dga,3.26393,1,16,17,1,0.0625,0.192,0,0,0,0,0,0,0,0,0,0,0
4135,ficlimxcsscmary.com,dga,3.1899,3,12,15,1,0.25,0.21266,0,3,1,0,0,4,3,0,0,0,3
3215,hotlive.eu,legit,2.80735,3,4,7,0,0.75,0.40105,0,1,0,0,0,1,1,0,0,0,1
3438,seogan.ru,legit,2.58496,3,3,6,0,1.0,0.43083,0,1,0,0,0,1,2,0,0,0,2
1415,wnpxezvhw.com,dga,2.9477,1,8,9,1,0.125,0.32752,0,0,0,0,0,0,0,0,0,0,0
515,economist.com,legit,2.9477,4,5,9,0,0.8,0.32752,0,4,1,0,0,5,7,2,0,0,9
1672,rouhfoteupoxu.ddns.net,dga,3.53049,7,10,18,1,0.7,0.19614,0,5,1,0,0,6,5,3,3,2,13
2419,rabonismaioris.com,dga,2.89629,7,7,14,1,1.0,0.20688,0,3,0,0,0,3,7,1,0,0,8
2620,akqgxnwauacfypmqwm.me,dga,3.57243,4,14,18,1,0.28571,0.19847,0,0,0,0,0,0,1,0,0,0,1
501,activecampaign.com,legit,3.18201,6,8,14,0,0.75,0.22729,0,2,0,0,0,2,6,0,0,0,6
